"player_name" "player_api_id" "overall_rating" "gk_attributes" "num_appearances" "num_leagues"
"551" "Jurgen Colin" 23144 66 117 24 2
"552" "Joe Lewis" 23147 68 337 1 1
"553" "Marc Janko" 23148 76 105 60 3
"554" "Frazer Wright" 23151 68 128 184 1
"555" "Akos Buzsaky" 23163 72 144 10 1
"556" "Matt Derbyshire" 23170 77 118 9 1
"557" "Omar Daley" 23182 65 137 13 1
"558" "Graham Alexander" 23185 72 144 33 1
"559" "Callum Davidson" 23186 71 121 46 1
"560" "Youl Mawene" 23187 63 57 19 1
"561" "David Nugent" 23190 78 127 49 1
"562" "Matthew Hill" 23193 64 98 2 1
"563" "Stephen Hunt" 23225 77 137 57 1
"564" "Lee Bullen,29" 23249 66 126 29 1
"565" "Glenn Whelan" 23253 76 145 209 1
"566" "Burton O'Brien" 23254 66 146 53 1
"567" "Chris Brunt" 23257 75 148 188 1
"568" "Gabriel Agbonlahor" 23264 83 129 215 1
"569" "Patrick Kenny,30" 23265 80 389 33 1
"570" "Phil Jagielka" 23268 82 269 224 1
"571" "Danny Webber" 23271 81 116 4 1
"572" "Michael Tonge" 23275 74 145 1 1
"573" "Nicky Shorey" 23282 77 152 94 1
"574" "Steve Sidwell" 23283 78 152 111 1
"575" "Ibrahima Sonko" 23284 75 129 16 1
"576" "Glen Little" 23285 74 145 4 1
"577" "Leroy Lita" 23286 80 115 4 1
"578" "Dave Kitson" 23288 76 118 20 1
"579" "Kevin Doyle" 23291 79 152 84 1
"580" "Shane Long" 23293 76 120 114 1
"581" "Brett Ormerod" 23299 71 94 6 1
"582" "Djamel Belmadi" 23304 68 150 11 1
"583" "Nathan Dyer" 23305 76 122 96 1
"584" "Steve Simonsen" 23307 71 360 13 2
"585" "Michael Duberry" 23310 75 112 49 1
"586" "Clint Hill" 23311 72 110 65 1
"587" "Mamady Sidibe" 23314 70 112 36 1
"588" "David Templeton" 23317 74 111 57 1
"589" "Seyi Olofinjana" 23333 74 159 25 1
"590" "Jody Craddock" 23334 73 127 48 1
"591" "Jackie McNamara" 23335 73 151 42 1
"592" "Clarke Carlisle" 23349 74 125 27 1
"593" "Marlon King" 23352 76 97 28 1
"594" "Ashley Young" 23354 85 172 190 1
"595" "Hameur Bouazza" 23355 74 131 3 1
"596" "Adrian Mariappa" 23358 73 119 63 1
"597" "Andy Wilkinson" 23369 74 122 103 1
"598" "Martin Paterson" 23370 75 105 17 1
"599" "Carl Dickinson" 23371 65 132 3 1
"600" "Garry Monk" 23377 70 130 24 1
"601" "Lewis Guy" 23412 61 95 17 1
"602" "Paul Heffernan" 23415 68 98 69 1
"603" "Greg Halford" 23425 68 161 12 1
"604" "Wayne Brown" 23426 68 131 1 1
"605" "Chris Iwelumo" 23431 73 117 2 1
"606" "George Elokobi" 23435 70 153 43 1
"607" "Richard Garcia" 23438 68 132 27 1
"608" "Steve Banks" 23445 67 335 6 1
"609" "Jack Ross" 23446 66 131 66 1
"610" "Paul Rachubka" 23453 68 335 1 1
"611" "Pawel Abbott" 23463 67 128 9 1
"612" "Gary Taylor-Fletcher" 23464 74 118 29 1
"613" "Aaron Wilbraham" 23499 67 163 3 1
"614" "Michael Nelson" 23507 65 118 68 1
"615" "Jon Daly" 23512 73 106 120 1
"616" "Andrew Crofts" 23528 70 142 13 1
"617" "Matt Jarvis" 23538 77 137 164 1
"618" "Caleb Folan" 23563 71 108 9 1
"619" "Wes Morgan" 23571 78 104 75 1
"620" "Kris Commons" 23574 75 152 120 1
"621" "Scott Dobie" 23575 64 120 1 1
"622" "James Perch" 23579 71 139 41 1
"623" "Felix Bastians" 23587 75 133 96 2
"624" "Bradley Orr" 23593 67 145 12 1
"625" "Dean Windass" 23605 66 129 1 1
"626" "Pierre Wome" 23628 78 46 29 1
"627" "Andrew Surman" 23629 73 151 66 1
"628" "Jim Goodwin" 23660 66 99 149 1
"629" "Marcio Mossoro" 23675 78 140 87 1
"630" "Alex Song" 23678 83 142 174 2
"631" "Manuel Almunia" 23686 81 403 69 1
"632" "Mathieu Flamini" 23688 82 149 110 2
"633" "Calvin Zola Makongo" 23692 63 120 11 1
"634" "Carl Tremarco" 23697 61 98 57 1
"635" "William Haining" 23720 64 103 17 1
"636" "Chris Killen" 23724 73 116 2 1
"637" "Marc Tierney" 23727 68 107 18 1
"638" "Chris Porter" 23728 72 114 21 1
"639" "Chris Swailes" 23729 60 111 22 1
"640" "Matthew Connolly" 23732 70 129 8 1
"641" "Keith Southern" 23736 68 139 11 1
"642" "Scott Vernon" 23740 69 108 106 1
"643" "Joe Cardle" 23755 63 50 35 1
"644" "David Bentley" 23760 83 163 41 1
"645" "Patrick Cregg" 23765 70 109 76 1
"646" "Graham Stack" 23772 67 333 56 1
"647" "Quincy Owusu-Abeyie" 23779 75 112 23 3
"648" "Aaron Hughes" 23780 78 129 162 1
"649" "Eric Djemba-Djemba" 23781 74 126 2 1
"650" "Gareth Barry" 23782 84 165 258 1
"651" "Gary Cahill" 23783 83 129 233 1
"652" "Gavin McCann" 23784 76 148 35 1
"653" "Jlloyd Samuel" 23785 71 119 50 1
"654" "Liam Ridgewell" 23787 76 134 140 1
"655" "Luke Moore" 23788 75 122 12 1
"656" "Steven Davis" 23792 80 161 253 2
"657" "Stuart Taylor" 23793 75 381 4 1
"658" "Thomas Sorensen" 23794 78 386 98 1
"659" "Peter Whittingham" 23806 74 150 30 1
"660" "Maik Taylor" 23813 74 379 2 1
"661" "Matthew Upson" 23818 82 120 116 1
"662" "Mikael Forssell" 23819 78 137 23 1
"663" "Daniel Fox" 23823 71 142 45 2
"664" "Scott Dann" 23837 78 139 160 1
"665" "Sone Aluko" 23839 74 120 112 2
"666" "Mark Gower" 23849 68 140 14 1
"667" "Walter Pandiani" 23853 78 156 61 1
"668" "Cleveland Taylor" 23864 66 125 11 1
"669" "Andrew Keogh" 23866 72 141 8 1
"670" "Jerel Ifil" 23869 67 131 38 1
"671" "Alan Tate" 23881 69 118 8 2
"672" "Leon Britton" 23882 77 147 114 1
"673" "Aaron Mokoena" 23889 75 154 30 1
"674" "Owain Tudor Jones" 23891 64 134 47 1
"675" "Tugay Kerimoglou" 23913 77 163 15 1
"676" "Morten Gamst Pedersen" 23916 85 162 119 1
"677" "Peter Enckelman" 23918 73 375 54 1
"678" "Ryan Nelsen" 23921 79 140 110 1
"679" "Steven Reid" 23922 77 159 67 1
"680" "El Hadji Diouf" 23927 82 144 72 2
"681" "Jaroslaw Fojut" 23930 70 116 117 2
"682" "Joey O'Brien" 23931 71 140 56 1
"683" "Jussi Jaaskelainen" 23932 81 415 185 1
"684" "Kevin Nolan" 23933 80 144 148 1
"685" "Kevin Davies" 23934 79 124 133 1
"686" "Ricardo Vaz Te" 23936 74 114 31 2
"687" "Ricardo Gardner" 23937 75 148 34 1
"688" "Tal Ben Haim" 23939 79 130 44 1
"689" "Bryan Hughes" 23946 71 99 1 1
"690" "Goncalo Brandao" 23947 75 121 106 2
"691" "Darren Bent" 23949 85 126 135 1
"692" "Dean Kiely" 23950 74 368 3 1
"693" "Dennis Rommedahl" 23951 72 135 26 1
"694" "Hermann Hreidarsson" 23953 74 85 36 1
"695" "Jerome Thomas" 23954 75 137 65 1
"696" "Robert Elliot" 23979 69 346 35 1
"697" "Geremi" 23983 76 161 11 1
"698" "Carlo Cudicini" 23984 81 395 20 1
"699" "Filipe Oliveira" 23986 69 135 19 1
"700" "Joe Keenan" 23987 65 132 9 1
"701" "Lassana Diarra" 23988 82 149 110 3
"702" "Scott Sinclair" 23991 76 119 66 1
"703" "Bjarni Vidarsson" 23997 69 136 22 1
"704" "David Weir" 23998 75 130 111 1
"705" "Gary Naysmith" 23999 72 139 7 1
"706" "Iain Turner" 24000 71 347 4 1
"707" "James Beattie" 24001 80 133 37 2
"708" "James McFadden" 24002 78 147 79 2
"709" "James Vaughan" 24003 75 111 2 1
"710" "Joseph Yobo" 24004 81 137 48 1
"711" "Lee Carsley" 24005 77 148 3 1
"712" "Leon Osman" 24006 78 137 183 1
"713" "Mikel Arteta" 24011 83 173 163 1
"714" "Per Kroeldrup" 24013 80 149 86 2
"715" "Simon Davies" 24020 80 138 73 1
"716" "Terry Dunfield" 24022 63 87 4 1
"717" "Tony Hibbert" 24023 75 123 89 1
"718" "Alan O'Brien" 24024 69 138 14 1
"719" "Collins John" 24037 77 127 7 1
"720" "Simon King" 24040 64 144 4 1
"721" "Kieren Westwood" 24064 75 379 18 1
"722" "David Buchanan" 24077 63 125 27 1
"723" "Hurtado Perez Moises" 24099 78 144 76 1
"724" "Heidar Helguson" 24101 76 89 13 1
"725" "Jaroslav Drobny" 24104 82 404 137 1
"726" "Liam Rosenior" 24105 71 87 27 1
"727" "Tomasz Radzinski" 24111 68 58 24 1
"728" "Robert Milsom" 24114 64 119 43 1
"729" "Boudewijn Zenden" 24116 77 140 22 2
"730" "Sean Clohessy" 24118 62 48 24 1
"731" "Alexandre Bonnet" 24122 69 143 6 1
"732" "Jonathan De Guzman" 24123 78 139 130 4
"733" "John Arne Riise" 24130 82 163 177 2
"734" "Jose Miguel Josemi" 24131 76 117 47 1
"735" "Mohamed Lamine Sissoko" 24132 81 148 78 3
"736" "Salif Diao" 24133 70 143 34 1
"737" "Sami Hyypiae" 24134 83 143 64 2
"738" "Stephen Warnock" 24136 79 142 121 1
"739" "Steve Finnan" 24137 80 146 23 2
"740" "Daniel Halfar" 24138 73 140 29 1
"741" "Ben Foster" 24147 80 398 183 1
"742" "Darren Fletcher" 24148 83 159 153 1
"743" "Floribert Ngalula" 24149 60 52 15 1
"744" "John O'Shea" 24150 80 173 206 1
"745" "Ryan Giggs" 24154 86 155 86 1
"746" "Tom Heaton" 24155 75 376 38 1
"747" "Darron Gibson" 24156 77 149 52 1
"748" "Fraizer Campbell" 24157 74 109 80 1
"749" "Adam Johnson" 24159 82 146 146 1
"750" "Aiyegbeni Yakubu" 24160 84 134 59 1
"751" "Andrew Taylor" 24161 70 133 38 1
"752" "Anthony McMahon" 24162 71 122 13 1
"753" "Chris Riggott" 24163 75 77 17 1
"754" "David Wheater" 24166 77 143 60 1
"755" "Emanuel Pogatetz" 24167 77 131 113 2
"756" "Salva Ballesta" 24168 81 132 5 1
"757" "Fabio Rochemback" 24169 79 165 8 1
"758" "James Morrison" 24171 75 130 180 1
"759" "Matthew Bates" 24183 65 110 15 1
"760" "Stuart Parnaby" 24190 72 121 11 1
"761" "Joey Barton" 24205 81 154 118 2
"762" "Micah Richards" 24208 83 143 130 2
"763" "Nedum Onuoha" 24209 78 128 109 1
"764" "Nicky Weaver" 24210 72 367 19 1
"765" "Richard Dunne" 24211 80 138 150 1
"766" "Stephen Jordan" 24212 72 136 23 1
"767" "Stephen Ireland" 24213 81 154 109 1
"768" "Sylvain Distin" 24216 81 146 217 1
"769" "Emre Belozoglu" 24217 81 154 4 1
"770" "Scott Parker" 24223 83 150 158 1
"771" "Shay Given" 24224 84 418 112 1
"772" "Shola Ameobi" 24225 78 117 61 1
"773" "Stephen Carr" 24226 77 139 73 1
"774" "Steve Harper" 24227 76 382 60 1
"775" "Steven Taylor" 24228 79 130 100 1
"776" "Tim Krul" 24229 79 391 156 1
"777" "Titus Bramble" 24230 76 146 112 1
"778" "David Edgar" 24234 67 148 9 1
"779" "Leonardo Bonucci" 24235 83 110 225 1
"780" "Matthew Lockwood" 24255 61 119 21 1
"781" "Craig Easton" 24260 62 141 3 1
"782" "Simon Ramsden" 24275 63 103 66 1
"783" "Andrew O'Brien" 24336 76 124 37 1
"784" "Jan Mucha" 24341 74 365 43 2
"785" "Allan Russell" 24364 63 135 14 1
"786" "Jamie Ashdown" 24368 70 345 5 1
"787" "Matthew Taylor" 24372 80 147 121 1
"788" "Richard Hughes" 24373 69 107 26 1
"789" "Valery Mezague" 24374 71 138 5 1
"790" "Marc Pugh" 24381 71 126 15 1
"791" "Diego Castro" 24383 79 138 195 1
"792" "Abel Aguilar" 24385 77 142 134 3
"793" "Michele Fini" 24391 76 167 44 1
"794" "Gary O'Neil" 24393 76 142 71 1
"795" "Ben Alnwick" 24399 73 369 1 1
"796" "Michele Canini" 24403 77 139 154 1
"797" "Daniele Conti" 24405 78 150 196 1
"798" "Danny Collins" 24408 74 138 83 1
"799" "Antonio Langella" 24409 79 155 11 1
"800" "Daryl Murphy" 24410 73 134 17 2
"801" "Dean Whitehead" 24411 75 140 130 1
"802" "Diego Luis Breijo Lopez" 24412 73 133 48 1
"803" "Francesco Pisano" 24414 74 152 144 1
"804" "David Suazo" 24415 83 123 13 2
"805" "Paulo Cesar" 24422 73 129 56 1
"806" "Damian Tixier" 24423 64 119 39 2
"807" "Liam Lawrence" 24435 73 141 32 1
"808" "Siqueira De Olivera Luciano" 24436 76 153 96 1
"809" "Martin Woods" 24439 66 150 49 1
"810" "Marco Malago" 24440 68 132 13 1
"811" "Andrea Mantovani" 24443 75 129 137 1
"812" "Nyron Nosworthy" 24446 73 120 23 1
"813" "Sergio Pellissier" 24448 79 139 180 1
"814" "Stephen Elliott" 24449 70 122 39 1
"815" "Victor Obinna" 24450 74 134 40 3
"816" "Steven Caldwell" 24452 75 130 20 1
"817" "Franco Semioli" 24453 80 145 44 1
"818" "Lorenzo Squizzi" 24454 71 352 9 1
"819" "Stuart Holden" 24455 78 139 27 1
"820" "Simone Tiribocchi" 24456 78 132 67 1
"821" "Andrea Zanchetta" 24457 77 158 20 1
"822" "Sergio Bernardo Almiron" 24459 79 152 112 1
"823" "Antonio Busce" 24464 70 157 26 1
"824" "Alex Baptiste" 24469 72 114 19 1
"825" "Giles Coke" 24475 67 147 25 1
"826" "Stefano Lucchini" 24484 77 145 160 1
"827" "Nicola Pozzi" 24491 74 144 27 1
"828" "Francesco Pratali" 24492 74 137 24 1
"829" "Andrea Raggi" 24493 79 138 164 2
"830" "Cesar Sanchez" 24494 80 414 64 1
"831" "Valeri Bojinov" 24499 84 141 33 3
"832" "Davide Brivio" 24500 73 142 96 1
"833" "Guilherme Do Prado" 24501 71 144 8 1
"834" "Marco Donadel" 24502 78 161 77 1
"835" "Sebastian Frey" 24503 87 437 156 1
"836" "Alessandro Gamberini" 24504 84 145 179 1
"837" "Martin Joergensen" 24506 84 118 7 1
"838" "Riccardo Montolivo" 24507 85 152 218 1
"839" "Anthony Gardner" 24509 78 119 30 1
"840" "Emil Hallfredsson" 24516 77 104 85 1
"841" "Marton Fulop" 24527 77 378 42 1
"842" "Michael Brown" 24528 74 144 42 1
"843" "Michael Dawson" 24531 82 139 150 1
"844" "Manuel Pasqual" 24536 77 162 183 1
"845" "Michele Pazienza" 24546 76 146 114 1
"846" "Giampaolo Pazzini" 24549 84 131 157 1
"847" "Andy Kirk" 24575 66 46 23 1
"848" "Mark Bunn" 24579 73 368 37 1
"849" "Bradley Johnson" 24583 73 149 91 1
"850" "Ricardo" 24590 74 126 166 1
"851" "Ricardo" 24591 83 419 86 1
"852" "Fernando" 24612 80 150 43 1
"853" "Izzy Iriekpen" 24618 62 88 2 1
"854" "Geir Ludvig Fevang" 24621 68 139 7 1
"855" "Federico Balzaretti" 24622 80 148 162 1
"856" "Marcelo Zalayeta" 24624 77 137 40 1
"857" "Tommy Elphick" 24625 71 108 11 1
"858" "Noe Pamarot" 24630 75 126 41 2
"859" "Paul Stalteri" 24632 75 107 18 1
"860" "Radek Cerny" 24634 72 350 5 1
"861" "Robbie Keane" 24635 86 125 72 2
"862" "Sean Davis" 24653 79 157 34 1
"863" "Teemu Tainio" 24655 78 147 24 2
"864" "Tom Huddlestone" 24656 81 164 136 1
"865" "Curtis Davies" 24658 78 137 96 1
"866" "Diomansy Kamara" 24661 75 132 23 2
"867" "Jason Koumas" 24663 78 136 11 1
"868" "Jonathan Greening" 24664 73 135 54 1
"869" "David Edwards" 24676 68 135 52 1
"870" "Simeon Jackson" 24693 71 114 21 2
"871" "Matthew Gilks,18" 24694 72 359 18 1
"872" "Grant Holt" 24698 76 115 55 1
"873" "Rory McArdle" 24701 65 98 47 1
"874" "Dean Holden" 24705 65 126 16 1
"875" "Paul Robinson" 24728 74 130 109 1
"876" "Zoltan Gera" 24737 77 147 71 1
"877" "Anton Ferdinand" 24740 81 134 117 1
"878" "Bobby Zamora" 24741 80 124 131 1
"879" "Christian Dailly" 24742 73 126 7 1
"880" "Daniel Gabbidon" 24744 78 109 69 1
"881" "Hayden Mullins" 24747 75 145 35 1
"882" "James Collins" 24751 78 126 196 1
"883" "Jeremie Aliadiere" 24753 77 98 97 2
"884" "Jobi McAnuff" 24754 74 120 38 1
"885" "Marlon Harewood" 24772 79 91 7 1
"886" "Matthew Etherington" 24773 80 138 139 1
"887" "Nigel Reo-Coker" 24780 81 153 86 1
"888" "Paul Konchesky" 24781 76 143 105 1
"889" "Brian Jensen" 24788 76 374 38 1
"890" "Lazaros Christodoulopoulos" 24789 75 137 42 1
"891" "Cristian Molinaro" 24791 77 147 165 2
"892" "Daniele Portanova" 24792 76 136 177 1
"893" "Daniele Gastaldello" 24793 78 139 194 1
"894" "Yossi Benayoun" 24800 82 150 55 1
"895" "Paulo Sousa" 24807 69 136 9 1
"896" "Jamie Smith" 24813 72 141 9 1
"897" "Gary Teale" 24839 71 130 53 1
"898" "Henri Camara" 24841 80 118 3 1
"899" "Jimmy Bullard" 24843 80 145 31 1
"900" "Lee McCulloch" 24845 73 141 80 1
"901" "Leighton Baines" 24846 83 148 251 1
"902" "Massimo Marazzina" 24848 72 105 8 1
"903" "Luis Garcia" 24852 80 136 134 1
"904" "Simone Vergassola" 24854 74 150 120 1
"905" "Michael Pollitt" 24886 74 366 5 1
"906" "Ryan Taylor" 24890 74 155 56 1
"907" "Mike Williamson" 24899 75 149 127 1
"908" "Russell Martin" 24903 73 127 119 1
"909" "Ikechi Anya" 24915 70 59 17 1
"910" "Tonel" 24932 76 108 40 1
"911" "Ashley Williams" 24948 81 135 181 1
"912" "Adam Le Fondre" 24952 73 96 11 1
"913" "Cristian Zapata" 24970 80 131 174 2
"914" "Barry Ferguson" 24978 84 178 89 2
"915" "Gunnar Nielsen" 24983 66 329 19 1
"916" "Graeme Smith" 24984 63 325 38 1
"917" "Graeme Smith" 24985 68 349 51 1
"918" "Paul Scharner" 25005 77 154 123 2
"919" "Bjoern Helge Riise" 25015 72 134 5 1
"920" "Heinz Mueller" 25018 77 387 65 1
"921" "David Fox" 25070 69 130 23 1
"922" "Craig Gardner" 25075 75 135 149 1
"923" "Paulo Sergio" 25108 71 142 66 1
"924" "Stephen O'Donnell" 25128 62 102 19 1
"925" "Sean Dillon" 25131 70 118 203 1
"926" "Lee Cattermole" 25150 77 159 181 1
"927" "Ali Al-Habsi" 25156 79 387 101 1
"928" "Hussein Yasser" 25160 65 53 19 1
"929" "David Graham" 25166 63 51 44 1
"930" "Yves Makaba-Makalamby" 25199 65 321 28 2
"931" "Dickson Etuhu" 25253 76 154 65 1
"932" "Michal Papadopoulos" 25255 71 135 72 2
"933" "Mathieu Beda" 25257 71 112 55 1
"934" "Simon Cziommer" 25259 76 149 41 1
"935" "Christian Schwegler" 25260 71 136 12 1
"936" "Jesper Hansen" 25329 71 354 40 1
"937" "Soeren Larsen" 25336 78 142 1 1
"938" "Cristiano Lucarelli" 25337 85 131 29 1
"939" "Marco Rossi" 25338 73 123 56 1
"940" "Benjani Mwaruwari" 25342 80 120 15 1
"941" "Oscar Gonzalez" 25347 77 113 50 1
"942" "Andreas Goerlitz" 25364 75 135 14 1
"943" "Andreas Ottl" 25365 73 133 72 1
"944" "Claudio Pizarro" 25366 84 119 127 1
"945" "Paulo Jorge" 25374 71 139 1 1
"946" "Scott Brown" 25382 86 157 204 1
"947" "Emile Lokonda Mpenza" 25393 69 122 27 1
"948" "Steven Thompson" 25411 68 133 121 2
"949" "David Jones" 25415 71 144 84 1
"950" "Jonathan Hayes" 25416 70 53 172 1
"951" "Ladji Keita" 25419 69 133 44 1
"952" "Jamie O'Hara" 25421 77 149 63 1
"953" "Neil McCann,22" 25434 70 141 22 1
"954" "Victor Casadesus" 25462 76 138 137 1
"955" "Ibrahima Gueye" 25465 66 124 43 1
"956" "Francesco Scardina" 25479 66 126 11 1
"957" "Christian Schulz" 25483 75 157 218 1
"958" "Dimitri Payet" 25496 84 134 230 2
"959" "Nicolas Frutos" 25499 83 133 1 1
"960" "David Elebert" 25505 64 114 45 1
"961" "Mamadou Niang" 25515 83 139 57 1
"962" "Papa Bouba Diop" 25517 79 143 24 1
"963" "Habib Beye" 25518 81 150 29 1
"964" "Boukari Drame" 25519 75 124 160 2
"965" "Pape Diakhate" 25521 77 116 82 2
"966" "Omar Daf" 25522 72 134 56 1
"967" "Frank Rost" 25524 85 417 98 1
"968" "Siaka Tiene" 25525 75 139 137 1
"969" "Andrea Ranocchia" 25526 82 134 162 1
"970" "Ali Boussaboun" 25535 66 57 25 1
"971" "Marouane Chamakh" 25537 82 142 121 2
"972" "Youssouf Hadji" 25538 79 112 102 1
"973" "Badr El Kaddouri" 25539 70 50 5 1
"974" "Vincent Enyeama" 25540 81 407 111 1
"975" "Taye Taiwo" 25541 79 151 104 3
"976" "John Utaka" 25543 81 121 83 2
"977" "Christian Obodo" 25549 79 144 33 2
"978" "Peter Odemwingie" 25550 83 132 94 1
"979" "Bartholomew Ogbeche" 25551 75 86 59 2
"980" "Guirane N'Daw" 25560 73 142 91 2
"981" "Carlos Kameni" 25563 82 399 177 1
"982" "Thimothee Atouba" 25565 79 149 10 2
"983" "Achille Emana" 25571 79 144 32 1
"984" "Jean Makoun" 25572 82 147 131 2
"985" "Pierre Webo" 25574 78 131 49 1
"986" "Pierre Boya" 25575 66 53 22 1
"987" "David Robertson" 25579 65 136 56 1
"988" "Manuel Belleri" 25581 74 150 7 1
"989" "Kevin Smith" 25583 58 117 2 1
"990" "Cribari" 25584 77 143 47 1
"991" "Lorenzo De Silvestri" 25587 77 143 171 1
"992" "Fabio Firmani" 25588 73 145 8 1
"993" "Stefano Mauri" 25594 81 151 146 1
"994" "Gaby Mudingayi" 25595 78 150 124 1
"995" "Goran Pandev" 25597 82 148 129 1
"996" "Tommaso Rocchi" 25598 84 127 71 1
"997" "Rory Fallon" 25600 63 125 27 1
"998" "Roberto" 25604 68 119 2 1
"999" "Morten Duncan Rasmussen" 25611 80 153 5 2
"1000" "Rick Hoogendorp" 25612 65 121 2 1
"1001" "Wesley" 25617 77 49 4 1
"1002" "Bertin Tomou" 25619 64 139 16 1
"1003" "Jamie Mole" 25625 62 63 13 1
"1004" "Marco Caligiuri" 25628 72 147 63 1
"1005" "Orlando Dos Santos Costa" 25636 63 132 17 1
"1006" "Anthony Lurling" 25640 71 128 136 1
"1007" "Kaba Diawara" 25642 65 122 10 1
"1008" "Georgios Samaras" 25643 78 137 103 1
"1009" "Martin Latka" 25644 74 85 13 1
"1010" "Hossam Ghaly" 25655 72 111 3 1
"1011" "Ismael Bangoura" 25657 73 129 33 1
"1012" "Fode Mansare" 25659 75 129 17 1
"1013" "Pascal Feindouno" 25661 81 116 22 2
"1014" "Dianbobo Balde" 25664 78 133 31 1
"1015" "Victor Anichebe" 25666 74 104 68 1
"1016" "Martin Olsson" 25667 76 118 126 1
"1017" "Rory Delap" 25668 73 141 119 1
"1018" "Dougie Imrie" 25674 62 125 176 1
"1019" "Nelson Benitez" 25693 69 119 8 1
"1020" "Jonathan Jager" 25730 71 118 24 1
"1021" "Juan Pablo Carrizo" 25735 80 397 55 2
"1022" "Tom Caluwe" 25749 68 61 21 2
"1023" "Danijel Milicevic" 25751 76 51 89 1
"1024" "Ezequiel Luna" 25753 72 120 22 1
"1025" "Gonzalo Higuain" 25759 86 151 205 2
"1026" "Massimo Colomba" 25760 64 316 19 1
"1027" "Paulinho" 25766 69 135 91 1
"1028" "Damir Dzombic" 25770 57 121 3 1
"1029" "Reto Zanni" 25771 66 131 20 1
"1030" "Zdravko Kuzmanovic" 25772 79 148 147 3
"1031" "Ivan Rakitic" 25773 85 149 206 2
"1032" "Marcel Herzog" 25779 68 328 29 1
"1033" "Cesar Fernando" 25782 62 143 48 1
"1034" "Juan Pablo Garat" 25789 59 106 45 1
"1035" "Jiri Koubsky" 25790 66 143 27 1
"1036" "Mijat Maric" 25791 72 54 128 1
"1037" "Philippe Montandon" 25792 61 48 53 1
"1038" "Marc Zellweger" 25793 58 138 27 1
"1039" "Davide Calla" 25794 66 140 97 1
"1040" "Pascal Cerrone" 25795 60 122 13 1
"1041" "Juergen Gjasula" 25796 69 134 5 1
"1042" "David Marazzi" 25797 60 98 39 1
"1043" "Bruno Lazaroni" 25798 67 135 39 1
"1044" "Henri Siqueira-Barras" 25802 62 132 46 1
"1045" "Selver Hodzic" 25804 62 124 17 1
"1046" "Silvan Aegerter" 25806 69 142 85 1
"1047" "Nelson Ferreira" 25809 69 133 174 1
"1048" "Johnny Leoni" 25811 72 354 95 2
"1049" "Marc Schneider" 25812 71 113 47 1
"1050" "Florian Stahel" 25813 69 119 164 1
"1051" "Steve von Bergen" 25815 75 132 227 3
"1052" "Almen Abdi" 25816 74 146 68 4
"1053" "Gokhan Inler" 25818 82 149 200 2
"1054" "Raffael" 25819 81 150 191 1
"1055" "Sergio Bastida" 25823 65 144 42 1
"1056" "Alexandre Alphonse" 25824 69 120 72 2
"1057" "Jonathan Parr" 25830 72 122 7 1
"1058" "Kim Jaggy" 25835 65 44 75 2
"1059" "Roland Schwegler" 25836 68 119 22 1
"1060" "Antonio Carlos Dos Santos" 25837 73 139 18 1
"1061" "Michel Renggli" 25839 65 137 142 1
"1062" "Veroljub Salatic" 25840 71 131 199 1
"1063" "Scott Lee Sutter" 25843 67 112 155 1
"1064" "Mobulu M'Futi" 25849 61 60 15 1
"1065" "Jean Francois Bedenik" 25852 67 334 59 2
"1066" "Kader Mangane" 25856 79 137 128 1
"1067" "Matar Coly" 25859 64 88 16 1
"1068" "Raphael Nuzzolo" 25860 71 124 174 1
"1069" "Bastien Geiger" 25863 55 135 45 1
"1070" "Nicolas Marazzi" 25879 63 53 48 1
"1071" "Ricardo Silva" 25905 70 107 68 1
"1072" "Ze Manuel" 25906 74 145 23 1
"1073" "Cadu" 25908 69 41 17 1
"1074" "Helder Rosario" 25913 74 142 29 1
"1075" "Igor Rocha" 25915 62 55 17 1
"1076" "Bruno Alves" 25920 83 140 45 1
"1077" "Pepe" 25921 85 145 192 1
"1078" "Marek Cech" 25922 74 141 32 3
"1079" "Raul Meireles" 25923 82 173 97 2
"1080" "Paulo Assuncao" 25924 79 157 92 1
"1081" "Jose Bosingwa" 25925 82 152 101 1
"1082" "Alan" 25926 79 137 157 1
"1083" "Jorginho" 25927 76 150 3 1
"1084" "Bruno Moraes" 25929 72 56 24 1
"1085" "Hugo Leal" 25930 74 151 56 1
"1086" "Guga" 25933 65 136 1 1
"1087" "Derlei" 25935 79 135 12 1
"1088" "Rui Sacramento" 25942 64 312 4 1
"1089" "Marco Woelfli" 25947 71 358 174 1
"1090" "Steve Gohouri" 25948 71 115 52 2
"1091" "Mario Raimondi" 25951 68 128 67 1
"1092" "Carlos Varela" 25952 69 137 39 1
"1093" "Igor de Camargo" 25957 76 130 101 2
"1094" "Ibad Muhamadu" 25958 60 116 3 1
"1095" "Joao Pedro" 25962 61 54 8 1
"1096" "Steven Jennings" 25975 69 135 84 1
"1097" "Morten Skoubo" 25977 70 143 31 1
"1098" "Daniel Agger" 25984 83 166 125 1
"1099" "Nilmar" 25986 83 105 68 1
"1100" "Joao Pereira" 25990 80 158 160 3
"1101" "Rui Nereu" 25993 66 331 16 1
"1102" "Leo" 25994 75 152 1 1
"1103" "Ricardo Rocha" 25995 73 108 17 2
"1104" "Georgios Karagounis" 25997 80 153 26 1
"1105" "Nuno Assis" 25998 77 108 63 1
"1106" "Kenneth Vermeer" 26002 78 384 155 1
